X,Variedad,Tratat_quim_semilla,Labranza,Dehierbe,Escarda,Arreglo,Barbecho,Rastreo,Nivelacion,Trazos,Reformacion_surcos,Preparacion_suelo,Fertilizacion_quimica_suelo,Fertilizacion_quimica_foliar,Biofertilizantes,Mejoradores,Control_quimico_malezas,N,P,K,TM_Avg,TX_Avg,SD_Acu,P_Acu,D_Range,TX_34_Frec,TM_15_Frec,P_10_Frec,Rendimiento,latitud_n,longitud_w,fecha_de_siembra,Drenaje_in,Arena_prc,Arcilla_pr,Limo_prc,CE,PH,MO,CIC,SB_prc,Sloperast
606,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,2,224.2,161.3,0.1,13.48700574,27.96961417,110099.956,403,14.48260843,0.013574661,0.800904977,0.923076923,13.87,606,606,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.171372208
607,CIMARRON,0,Convencional,0,1,0,1,1,1,1,0,0,1,1,0,0,1,45.2294,115.16,0.12,13.63741843,27.77894763,96034.52808,428,14.1415292,0.020408163,0.719387755,0.903061224,11.5,607,607,5/26/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.1934418
608,BERRENDO,0,Convencional,0,0,0,0,1,1,1,0,0,1,0,0,0,1,106.5,115,0,13.49712697,27.5922934,95461.82839,440,14.09516643,0.020304569,0.725888325,0.898477157,11.75,608,608,5/30/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
609,BERRENDO,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,1,329.75,0,0,13.42426559,27.33602683,89648.71686,426,13.91176124,0.005405405,0.772972973,0.897297297,12.05,609,609,6/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.098922125
610,CIMARRON,0,Convencional,0,1,0,0,1,1,1,0,0,2,0,0,0,1,266,0,0,13.53603142,27.37946307,86064.37329,424,13.84343165,0.005649718,0.768361582,0.892655367,11.89,610,610,6/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.1934418
611,BERRENDO,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,236.75,115,0,13.49647925,27.51939134,91542.06795,440,14.02291209,0.005291005,0.751322751,0.894179894,10,611,611,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
612,CIMARRON,0,Convencional,0,1,0,1,1,1,1,0,0,2,0,0,0,1,261,138,0,13.60211713,27.88869171,100554.9056,440,14.28657457,0.019512195,0.731707317,0.902439024,11.4,612,612,5/20/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,3.358104484
613,P3015W,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,284,92,0,13.32801191,27.31759607,82034.43067,345,13.98958416,0.00591716,0.822485207,0.905325444,11,613,613,6/23/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.867988031
614,P3055W,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,238,138,0,13.49715036,27.55763814,94127.74293,440,14.06048778,0.010309278,0.731958763,0.896907216,12,614,614,6/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.714693424
615,ANTILOPE,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,294,0,0,13.24969638,27.28490031,84118.57281,359,14.03520393,0.005747126,0.810344828,0.908045977,11.25,615,615,6/22/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.109300764
616,ANTILOPE,0,Convencional,0,0,0,2,0,1,1,0,0,2,0,0,0,1,215,92,0,14.54360634,28.62840448,84196.82037,443,14.08479815,0.023952096,0.634730539,0.880239521,13.21,616,616,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.231320156
617,DEKALB 2069,0,Convencional,0,0,0,0,1,1,1,0,0,2,0,0,0,1,299,0,0,13.80025776,27.74620279,89710.25665,440,13.94594502,0.016393443,0.699453552,0.890710383,10.32,617,617,5/31/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.109300764
618,DEKALB 2061,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,322.25,0,0,13.60434401,27.37896395,83300.11391,419,13.77461994,0.005813953,0.76744186,0.88372093,11,618,618,6/13/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.520319357
619,P3015W,0,Convencional,0,1,0,1,1,1,1,0,0,2,0,0,0,1,247,115,0,13.56721668,27.89262002,102614.9413,447,14.32540334,0.019230769,0.735576923,0.903846154,12.43,619,619,5/17/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.231320156
620,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,0,0,0,1,247,161,0,13.94445879,28.09511923,94378.41162,437,14.15066044,0.021052632,0.7,0.894736842,14.73,620,620,5/20/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.160218206
621,BERRENDO,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,311,100,25,13.80976073,27.71269639,87636.12438,437,13.90293566,0.005586592,0.703910615,0.888268156,13,621,621,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.109300764
622,CIMARRON,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,277,30,60,13.59025923,27.39014184,85644.90083,427,13.7998826,0.005681818,0.767045455,0.892045455,12.55,622,622,6/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.1934418
623,ANTILOPE,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,236.75,115,0,13.63299494,27.75730121,95460.0139,428,14.12430627,0.020512821,0.717948718,0.902564103,9.5,623,623,5/27/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.214214834
624,ANTILOPE,0,Convencional,0,1,0,1,1,1,1,0,0,2,0,0,0,1,364,120,30,14.06639575,28.24217074,97547.36251,445,14.175775,0.020512821,0.687179487,0.897435897,16.75,624,624,5/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.160218206
625,ANTILOPE,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,293,161,0,13.6447053,27.56920745,89512.92825,447,13.92450215,0.005464481,0.737704918,0.890710383,11.83,625,625,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.231320156
626,DEKALB 2061,0,Convencional,0,0,0,1,1,1,1,0,0,2,0,0,0,1,223.5,40,112.5,13.3864385,27.30196217,89986.54106,424,13.91552367,0.005376344,0.774193548,0.897849462,10.97,626,626,6/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.1934418
627,DEKALB 2061,0,Cero Minima,0,0,0,0,0,0,0,1,0,3,0,0,0,1,246,50,0,13.92498628,28.09754652,98370.32701,433,14.17256024,0.015228426,0.720812183,0.903553299,10.8,627,627,5/14/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.011317976
628,DEKALB 2061,0,Cero Minima,0,0,0,0,2,0,1,0,0,2,0,0,0,1,222.5,30,0,13.29131735,27.44868646,99294.83783,434,14.15736911,0.014705882,0.745098039,0.911764706,11.1,628,628,5/29/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.151315715
629,DEKALB 2061,0,Cero Minima,0,1,0,0,0,0,0,1,0,3,1,0,0,1,284.1147,56.08,157.56,14.40857195,28.59749909,90302.3848,476,14.18892715,0.016853933,0.679775281,0.882022472,5.8,629,629,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.468796867
630,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,2,265.6147,36.08,0.06,13.62377592,29.20917339,117457.1053,449,15.58539747,0.013392857,0.767857143,0.90625,10,630,630,2/27/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.132554977
631,CIMARRON,0,Convencional,0,0,0,0,2,0,1,0,0,3,1,0,0,2,246.6147,37.58,0.06,14.30766737,28.57967256,100656.1991,483,14.27200519,0.015075377,0.708542714,0.884422111,11.2,631,631,4/19/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.132554977
632,DEKALB 2061,0,Convencional,0,1,0,0,2,0,1,0,0,3,1,0,0,1,330.2,78.3,80.1,13.33795393,27.4404579,98003.62054,432,14.10250397,0.014925373,0.746268657,0.910447761,8.5,632,632,5/30/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.132554977
633,ASGROW PUMA,0,Convencional,0,0,0,0,2,0,1,0,0,3,1,0,0,1,307,30,0,14.28082082,28.61809326,102383.6666,484,14.33727244,0.014851485,0.712871287,0.886138614,11,633,633,4/16/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.090835954
634,DEKALB 2069,0,Convencional,0,1,0,0,2,0,1,0,0,3,1,0,0,1,286.2,46.3,0.1,14.16607586,28.13810737,91108.38085,422,13.97203151,0.016483516,0.703296703,0.901098901,10,634,634,5/18/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.468796867
635,CIMARRON,0,Convencional,0,1,1,0,1,0,1,0,0,3,0,0,0,1,250.75,30,0,14.11267817,28.59467367,109045.4062,488,14.4819955,0.013953488,0.730232558,0.893023256,10.8,635,635,4/9/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.062131068
636,DEKALB 2069,0,Cero Minima,0,1,0,0,0,0,0,1,0,3,1,0,0,2,246.1147,30.08,0.06,13.47546156,27.67889874,101635.8181,434,14.20343718,0.014492754,0.748792271,0.913043478,10.4,636,636,5/22/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.151315715
637,DEKALB 2069,0,Convencional,0,0,0,1,1,0,1,0,0,2,2,0,0,2,243.3147,40.38,0.16,14.08942236,28.56676669,109108.1357,487,14.47734434,0.013953488,0.730232558,0.902325581,11,637,637,4/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.107234157
638,DEKALB 2069,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,2,332.8647,50.08,0.06,13.71612784,28.41996641,119991.7185,489,14.70383857,0.012658228,0.755274262,0.902953586,8.5,638,638,4/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.132554977
639,P3015W,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,2,291.5,0,0,13.7292849,28.00015329,103934.0143,462,14.2708684,0.014354067,0.736842105,0.909090909,12,639,639,5/9/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.119295429
640,BERRENDO,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,2,291.5,0,0,13.36251313,27.71115614,107326.5028,434,14.34864301,0.009174312,0.747706422,0.917431193,11.6,640,640,5/15/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.032908375
641,P3055W,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,1,235.75,30,0,14.0172491,28.89053166,111051.8601,489,14.87328256,0.013888889,0.731481481,0.893518519,10.8,641,641,3/25/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.062131068
642,ANTILOPE,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,2,368,0,0,12.99538089,28.9741784,111719.0337,425,15.97879752,0.014084507,0.915492958,0.892018779,11.1,642,642,2/21/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,5.981494115
643,P3015W,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,2,368,0,0,14.39485112,28.93817204,80182.66397,418,14.54332093,0.012820513,0.692307692,0.865384615,11,643,643,4/24/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.712625797
644,ANTILOPE,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,1,235,51,51,13.6911305,27.97184924,105293.2718,473,14.28071874,0.009433962,0.745283019,0.905660377,10.9,644,644,5/7/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.036395151
645,CANGURO,1,Cero Minima,1,0,0,0,0,0,0,0,1,1,1,1,1,1,240.6,160.8,40.4,13.92257015,27.95328373,91231.12458,499,14.03071359,0.016129032,0.677419355,0.876344086,12.3,645,645,5/25/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.18239864
646,CANGURO,1,Cero Minima,1,0,0,0,0,0,0,0,1,1,1,1,1,1,270.2,180.2,45.2,13.92209577,27.7452384,84947.33429,479,13.82314263,0,0.621468927,0.870056497,13,646,646,6/5/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.44249606
647,BERRENDO,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,2,268.5,0,0,13.5061775,28.16273186,122924.2821,499,14.65655436,0.008130081,0.764227642,0.914634146,10.9,647,647,4/10/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.036395151
648,DEKALB 2069,0,Convencional,0,1,0,1,1,0,1,0,0,3,1,0,0,1,268.6147,0.08,0.06,13.52590746,28.15291937,121735.9825,512,14.6270119,0.008196721,0.766393443,0.909836066,11.3,648,648,4/11/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.103125268
649,BERRENDO,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,2,226.5,42.5,42.5,13.63804661,28.53656609,125008.6595,500,14.89851948,0.008163265,0.775510204,0.910204082,12,649,649,3/21/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.788920183
650,BERRENDO,0,Convencional,1,0,0,1,1,0,1,0,0,3,1,0,0,2,268.6147,0.08,0.06,14.15746828,28.5087907,106362.593,486,14.35132243,0.014218009,0.725118483,0.895734597,11,650,650,4/17/2018,3,20,55,6,14,8.35,1.28,39.91125,100,0.132540976
651,ANTILOPE,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,0,0,2,268.5,0,0,14.07016501,28.53158912,109886.9702,487,14.46142411,0.00921659,0.732718894,0.903225806,11.4,651,651,4/10/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.032908375
652,CANGURO,1,Cero Minima,1,0,0,0,0,0,0,0,1,1,1,1,1,1,240.6,160.8,40.4,14.05161568,27.79295664,82677.06263,496,13.74134096,0.005747126,0.58045977,0.873563218,13.2,652,652,6/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.079449912
653,CANGURO,1,Cero Minima,1,0,0,0,0,0,0,0,1,1,1,1,1,1,270.4,180.4,45.4,13.78952934,27.65754783,86428.60181,508,13.86801849,0,0.613259669,0.872928177,12.15,653,653,6/7/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.306613471
654,CANGURO,1,Cero Minima,1,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,14.07054961,27.97451406,87845.24796,517,13.90396445,0.016304348,0.565217391,0.875,13,654,654,5/31/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.011322798
655,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,2,344,69,15,13.92998277,28.03573408,101350.5373,526,14.10575131,0.014778325,0.773399015,0.876847291,14.6,655,655,5/3/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.039723693
656,CIMARRON,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,1,1,344,69,15,13.92998277,28.03573408,101350.5373,526,14.10575131,0.014778325,0.773399015,0.876847291,14.9,656,656,5/3/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.039723693
657,DEKALB 2069,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,2,1,0,2,302,65,35,13.40997927,27.8481491,111342.8405,575,14.43816983,0.013100437,0.737991266,0.88209607,14.1,657,657,5/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.169889979
658,ANTILOPE,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,2,238.4,15.6,30.2,13.35587086,27.8450667,113933.384,507,14.48919584,0.012987013,0.848484848,0.904761905,12.3,658,658,4/26/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,3.927638618
659,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,1,294.75,50,30,13.22427519,27.34498541,98486.2619,432,14.12071023,0.009852217,0.75862069,0.911330049,12.2,659,659,5/31/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.247396464
660,BERRENDO,0,Ag conservacion,0,0,0,0,0,0,0,1,0,2,2,1,0,1,295.75,69,30,12.7361867,27.32750177,116057.4682,557,14.59131507,0.008474576,0.927966102,0.88559322,14.1,660,660,5/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.964605783
661,DEKALB 2061,0,Ag conservacion,0,0,0,0,0,0,0,1,0,3,1,1,0,1,292,50,30,14.06247749,28.18998988,99085.10491,474,14.12751239,0.01010101,0.722222222,0.893939394,16.2,661,661,5/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.478786893
662,ANTILOPE Y,0,Convencional,1,1,0,1,1,1,1,0,0,2,1,0,0,2,138.2294,0.16,0.12,13.72098705,28.00028114,105405.8243,395,14.27929409,0,0.791469194,0.91943128,14.8,662,662,4/28/2018,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.132389041
663,ANTILOPE Y,0,Convencional,1,1,0,1,1,1,1,0,0,2,1,0,0,1,161.34,0.34,0.5,13.49607328,27.92870239,110339.8796,404,14.43262911,0.013513514,0.792792793,0.923423423,12.45,663,663,4/30/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.13994561
664,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,2,256.4,184.6,0.2,13.40501453,27.86570992,111709.3933,403,14.46069539,0.013333333,0.804444444,0.924444444,11.83,664,664,4/30/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.105782795
665,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,2,184.2294,0.16,0.12,13.40864694,27.84600018,110587.254,403,14.43735324,0.013452915,0.802690583,0.923766816,12.15,665,665,5/2/2018,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.156669598
666,ANTILOPE Y,0,Convencional,1,1,0,1,1,1,1,0,0,2,1,0,0,1,198,48,24,13.36526729,27.77824789,108208.1432,378,14.41298061,0.013761468,0.802752294,0.926605505,12.5,666,666,5/8/2018,4,30,34,16,2,7.416145833,0.585,25.36802083,95.08770833,0.140408808
667,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,2,138,0,0,13.73180034,28.01342678,99754.04677,369,14.28162644,0.015075377,0.778894472,0.91959799,13.3,667,667,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.13994561
668,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,1,0,0,1,231.4,42.6,0.2,13.67677991,28.08344185,107247.5224,396,14.40666194,0.014018692,0.785046729,0.920560748,12.8,668,668,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.171027822
669,ANTILOPE Y,0,Convencional,0,1,0,1,1,1,1,0,0,2,0,0,0,2,138,0,0,13.36704571,27.8234877,111514.0409,403,14.45644198,0.013333333,0.808888889,0.924444444,13.2,669,669,5/1/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.169698692
670,CIMARRON,0,Cero Minima,0,0,0,0,0,0,0,1,0,2,0,0,0,1,213.5,46,30,13.559209,27.96558063,104015.8815,389,14.40637163,0.018779343,0.661971831,0.924882629,14,670,670,5/16/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.171061227
671,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.84046053,27.86288364,93227.90235,510,14.02242311,0.015706806,0.685863874,0.87434555,13.25,671,671,5/25/2018,3,20,49,12,14,6.963227906,1.144461575,39.26217863,87.37382716,0.18239864
672,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.2,180.2,45.2,13.66045376,27.40920555,82689.36745,487,13.74875179,0,0.738372093,0.872093023,12.7,672,672,6/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.428315703
673,P3015W,0,Convencional,0,2,0,1,1,0,1,0,0,2,0,1,0,0,335.7,0,0,14.08456923,28.32892379,101914.1007,496,14.24435456,0.014705882,0.720588235,0.887254902,13.2,673,673,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.165219146
674,CIMARRON,0,Convencional,0,2,0,1,1,0,1,0,0,3,0,1,0,1,283,51,9,14.10737105,28.36496532,103371.4268,498,14.25759427,0.014492754,0.719806763,0.888888889,13,674,674,4/24/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.284983885
675,CIMARRON,0,Convencional,0,1,0,1,1,0,1,0,0,2,0,0,1,1,199.75,0,0,14.37821287,28.39227186,93546.01587,485,14.014059,0.016042781,0.695187166,0.877005348,9,675,675,5/3/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.165219146
676,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,1,0,1,270.5,59.9,11.02,12.57156597,26.91652425,84126.7351,332,14.34495828,0,0.863636364,0.909090909,10.7,676,676,7/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.623207005
677,CIMARRON,0,Convencional,0,1,0,1,1,0,1,0,0,2,1,1,0,1,340,0,0,13.4672554,28.11085957,120092.6487,520,14.64360417,0.016528926,0.768595041,0.900826446,12.5,677,677,4/16/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.047451442
678,DEKALB 2061,0,Convencional,0,1,0,1,1,0,1,0,0,3,0,1,0,1,348,50,0,14.10895003,28.32376383,101709.2793,510,14.2148138,0.014705882,0.720588235,0.882352941,12.4,678,678,4/27/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.047451442
679,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.97795926,27.76347359,86792.44318,518,13.78551433,0,0.591160221,0.867403315,13,679,679,6/3/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.30764297
680,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.75492507,27.54081803,85043.69379,518,13.78589296,0,0.657303371,0.865168539,12.2,680,680,6/9/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.30764297
681,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.96937011,27.98431867,91269.653,492,14.01494856,0.015873016,0.582010582,0.873015873,13.1,681,681,5/27/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.204818952
682,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,14.03251807,28.15754881,91250.44802,480,14.12503074,0.015706806,0.586387435,0.879581152,12.2,682,682,5/22/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.622646576
683,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.8193099,27.81867284,89632.85025,493,13.99936295,0.005347594,0.604278075,0.871657754,12.3,683,683,6/1/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,0.730261733
684,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,3,0,0,2,458.34,222.6,67.7,13.83356678,27.61507731,85157.24697,405,13.78151053,0.005813953,0.761627907,0.895348837,12,684,684,6/4/2018,3,14,61,7,2,8.383125,0.766875,38.875,87.515,0.113820766
685,ANTILOPE,0,Convencional,0,2,0,0,0,0,1,0,0,3,3,1,0,0,524.34,142.1,40.2,13.78662923,27.61662815,86019.01825,405,13.82999891,0.005747126,0.764367816,0.896551724,13,685,685,6/4/2018,3,14,61,7,2,8.383125,0.766875,38.875,87.515,0.113820766
686,ANTILOPE,0,Convencional,0,2,0,1,1,0,1,0,0,3,0,1,0,0,414,0,0,12.81151643,27.46720079,116498.4725,513,14.65568436,0.012711864,0.927966102,0.915254237,5,686,686,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.206123936
687,P3015W,0,Convencional,0,1,0,0,0,0,1,0,0,2,0,1,0,0,184,0,0,12.99483896,27.57069299,113613.3053,516,14.57585403,0.013043478,0.926086957,0.913043478,10.5,687,687,4/28/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.074170895
688,P3055W,0,Convencional,0,1,0,1,1,0,1,0,0,3,0,1,0,0,184,0,0,12.92576718,27.71738525,121882.6243,518,14.79161807,0.012244898,0.930612245,0.918367347,11,688,688,4/14/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.074170895
689,P3015W,0,Convencional,0,1,0,1,1,0,1,0,0,3,1,1,0,1,166.25,0,0,13.16067681,27.75999729,112459.119,520,14.59932047,0.013274336,0.924778761,0.911504425,11,689,689,4/23/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.092049571
690,CANGURO,1,Cero Minima,0,0,0,0,0,0,0,0,1,1,1,1,1,1,270.6,180.8,45.4,13.96753421,27.83882762,87050.97732,491,13.8712934,0.005464481,0.595628415,0.868852459,12.3,690,690,6/2/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.305451459
691,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,3,0,0,1,465.4,237.1,67.7,13.86345322,27.62643541,84770.00595,448,13.76298219,0,0.718390805,0.879310345,12,691,691,6/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.268790449
692,ANTILOPE,0,Convencional,0,0,0,0,1,0,1,0,0,3,3,2,0,1,511.4,237.1,67.7,13.86345322,27.62643541,84770.00595,448,13.76298219,0,0.718390805,0.879310345,13.5,692,692,6/4/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,1.268790449
693,CIMARRON,0,Convencional,0,0,0,1,1,0,1,0,0,3,1,1,0,3,256.5,52,26,13.90957288,28.44575119,109671.7005,370,14.53617832,0.013888889,0.805555556,0.939814815,13.6,693,693,4/10/2018,3,24,48,9,2,7.197488844,1.532711559,34.55572422,96.0652222,3.341790366
694,CIMARRON,0,Convencional,0,0,0,0,0,0,0,0,1,3,1,1,0,0,289,92,0,14.09757663,28.80737442,103521.8778,393,14.70979779,0.014925373,0.751243781,0.92039801,17.8,694,694,4/5/2018,3,25,49,7,25,8,1.8,28.5,100,0.011330594
695,ANTILOPE Y,1,Ag conservacion,0,0,0,0,0,0,0,0,0,3,0,0,0,1,465,96,48,14.82699162,28.55997148,88067.40727,538,13.73297986,0.016574586,0.425414365,0.872928177,15,695,695,5/12/2018,3,27,40,14,2,7.278255713,1.019558155,32.35618467,91.24216594,0.024726856
